PORT,VALUE
2993,193
2994,198
2995,172
2996,187
2997,171
2998,160
2999,174
3000,180
3001,174
3002,185
3003,168
3004,182
3005,169
3006,164
3007,177
3008,194
3009,182
3010,175
3011,166
3012,174
3013,155
3014,172
3015,172
3016,166
3017,166
3018,177
3019,191
3020,195
3021,196
3022,176
3023,167
3024,168
3025,194
3026,193
3027,207
3028,183
3029,174
3030,160
3031,168
3032,198
3033,151
3034,167
3035,167
3036,166
3037,159
3038,184
3039,172
3040,182
3041,182
3042,208
3043,170
3044,191
3045,181
3046,175
3047,164
3048,154
3049,186
3050,178
3051,176
3052,189
3053,164
3054,180
3055,184
3056,174
3057,200
3058,182
3059,182
3060,164
3061,175
3062,183
3063,185
3064,178
3065,181
3066,164
3067,194
3068,180
3069,176
3070,155
3071,175
3072,184
3073,160
3074,193
3075,157
3076,181
3077,192
3078,163
3079,177
3080,160
3081,196
3082,173
3083,184
3084,170
3085,179
3086,190
3087,186
3088,156
3089,181
3090,172
3091,168
3092,175
3093,172
3094,171
3095,194
3096,169
3097,171
3098,165
3099,162
3100,183
3101,195
3102,178
3103,150
3104,198
3105,185
3106,157
3107,203
3108,162
3109,167
3110,179
3111,179
3112,175
3113,177
3114,164
3115,181
3116,146
3117,165
3118,161
3119,156
3120,143
3121,179
3122,168
3123,180
3124,161
3125,170
3126,174
3127,161
3128,177
3129,150
3130,195
3131,167
3132,154
3133,164
3134,179
3135,178
3136,182
3137,193
3138,181
3139,180
3140,169
3141,161
3142,199
3143,199
3144,162
3145,175
3146,174
3147,160
3148,151
3149,175
3150,191
3151,198
3152,200
3153,163
3154,201
3155,182
3156,186
3157,192
3158,163
3159,165
3160,167
3161,175
3162,200
3163,177
3164,175
3165,157
3166,169
3167,148
3168,176
3169,158
3170,171
3171,158
3172,185
3173,160
3174,154
3175,173
3176,171
3177,160
3178,171
3179,151
3180,180
3181,174
3182,177
3183,227
3184,181
3185,159
3186,193
3187,172
3188,167
3189,148
3190,157
3191,211
3192,171
3193,178
3194,189
3195,188
3196,173
3197,191
3198,139
3199,180
3200,160
3201,171
3202,168
3203,177
3204,148
3205,163
3206,148
3207,151
3208,163
3209,170
3210,167
3211,175
3212,173
3213,148
3214,165
3215,183
3216,177
3217,168
3218,188
3219,183
3220,160
3221,160
3222,165
3223,149
3224,182
3225,163
3226,157
3227,179
3228,175
3229,171
3230,187
3231,189
3232,192
3233,148
3234,145
3235,178
3236,184
3237,181
3238,167
3239,202
3240,173
3241,153
3242,191
3243,156
3244,165
3245,166
3246,161
3247,147
3248,166
3249,171
3250,186
3251,169
3252,175
3253,177
3254,160
3255,168
3256,147
3257,157
3258,157
3259,177
3260,148
3261,210
3262,171
3263,149
3264,176
3265,167
3266,169
3267,176
3268,197
3269,163
3270,158
3271,188
3272,143
3273,177
3274,148
3275,178
3276,175
3277,160
3278,158
3279,184
3280,159
3281,167
3282,157
3283,168
3284,177
3285,174
3286,188
3287,201
3288,185
3289,163
3290,188
3291,182
3292,164
3293,176
3294,169
3295,160
3296,148
3297,164
3298,138
3299,155
3300,175
3301,191
3302,159
3303,201
3304,172
3305,153
3306,168
3307,183
3308,172
3309,178
3310,186
3311,158
3312,160
3313,172
3314,169
3315,195
3316,157
3317,169
3318,173
3319,181
3320,152
3321,180
3322,156
3323,153
3324,181
3325,165
3326,168
3327,168
3328,187
3329,164
3330,166
3331,173
3332,158
3333,175
3334,161
3335,138
3336,175
3337,176
3338,183
3339,173
3340,179
3341,166
3342,156
3343,123
3344,189
3345,157
3346,152
3347,156
3348,170
3349,158
3350,211
3351,186
3352,165
3353,192
3354,181
3355,177
3356,171
3357,168
3358,174
3359,159
3360,161
3361,183
3362,170
3363,167
3364,165
3365,167
3366,161
3367,164
3368,130
3369,180
3370,162
3371,144
3372,181
3373,150
3374,150
3375,163
3376,184
3377,171
3378,181
3379,164
3380,174
3381,180
3382,155
3383,159
3384,173
3385,152
3386,188
3387,181
3388,166
3389,205
3390,168
3391,160
3392,185
3393,175
3394,156
3395,137
3396,157
3397,146
3398,189
3399,156
3400,154
3401,139
3402,150
3403,142
3404,166
3405,155
3406,179
3407,167
3408,159
3409,157
3410,171
3411,171
3412,244
3413,161
3414,182
3415,174
3416,158
3417,177
3418,144
3419,166
3420,388
3421,158
3422,175
3423,159
3424,177
3425,142
3426,178
3427,165
3428,176
3429,181
3430,152
3431,161
3432,160
3433,160
3434,170
3435,153
3436,170
3437,149
3438,149
3439,157
3440,162
3441,150
3442,158
3443,131
3444,182
3445,154
3446,186
3447,161
3448,149
3449,140
3450,160
3451,142
3452,199
3453,163
3454,180
3455,169
3456,134
3457,167
3458,157
3459,175
3460,168
3461,147
3462,155
3463,170
3464,186
3465,154
3466,178
3467,166
3468,162
3469,153
3470,150
3471,178
3472,170
3473,140
3474,149
3475,203
3476,149
3477,168
3478,159
3479,161
3480,147
3481,163
3482,151
3483,170
3484,127
3485,158
3486,161
3487,158
3488,155
3489,166
3490,157
3491,144
3492,169
3493,154
3494,153
3495,172
3496,155
3497,165
3498,180
3499,131
3500,161
3501,143
3502,137
3503,148
3504,158
3505,151
3506,149
3507,171
3508,148
3509,178
3510,176
3511,173
3512,169
3513,173
3514,138
3515,161
3516,142
3517,130
3518,148
3519,192
3520,147
3521,166
3522,149
3523,169
3524,158
3525,156
3526,155
3527,132
3528,139
3529,154
3530,161
3531,166
3532,151
3533,147
3534,129
3535,172
3536,167
3537,165
3538,151
3539,164
3540,159
3541,160
3542,151
3543,151
3544,159
3545,152
3546,161
3547,180
3548,165
3549,170
3550,163
3551,153
3552,157
3553,150
3554,164
3555,173
3556,152
3557,162
3558,155
3559,161
3560,164
3561,139
3562,144
3563,168
3564,150
3565,147
3566,143
3567,190
3568,169
3569,167
3570,158
3571,141
3572,154
3573,177
3574,156
3575,162
3576,160
3577,136
3578,151
3579,147
3580,131
3581,166
3582,179
3583,157
3584,164
3585,163
3586,167
3587,152
3588,203
3589,136
3590,164
3591,148
3592,166
3593,163
3594,154
3595,143
3596,157
3597,177
3598,149
3599,143
3600,153
3601,181
3602,157
3603,160
3604,146
3605,166
3606,164
3607,147
3608,156
3609,177
3610,148
3611,150
3612,127
3613,154
3614,177
3615,138
3616,150
3617,150
3618,158
3619,166
3620,170
3621,169
3622,142
3623,153
3624,160
3625,140
3626,136
3627,144
3628,161
3629,160
3630,148
3631,145
3632,173
3633,169
3634,164
3635,162
3636,169
3637,135
3638,151
3639,165
3640,203
3641,166
3642,171
3643,132
3644,152
3645,144
3646,142
3647,168
3648,154
3649,148
3650,143
3651,151
3652,143
3653,155
3654,153
3655,157
3656,146
3657,238
3658,131
3659,137
3660,160
3661,132
3662,130
3663,145
3664,156
3665,139
3666,174
3667,133
3668,160
3669,156
3670,120
3671,126
3672,172
3673,143
3674,146
3675,155
3676,121
3677,130
3678,151
3679,146
3680,149
3681,163
3682,153
3683,131
3684,168
3685,154
3686,151
3687,170
3688,136
3689,159
3690,139
3691,128
3692,177
3693,168
3694,159
3695,148
3696,168
3697,133
3698,133
3699,154
3700,155
3701,120
3702,159
3703,147
3704,142
3705,137
3706,162
3707,125
3708,147
3709,154
3710,172
3711,182
3712,156
3713,147
3714,159
3715,141
3716,138
3717,158
3718,136
3719,166
3720,160
3721,161
3722,122
3723,151
3724,137
3725,117
3726,183
3727,149
3728,146
3729,144
3730,163
3731,167
3732,148
3733,160
3734,170
3735,174
3736,150
3737,155
3738,161
3739,129
3740,145
3741,162
3742,172
3743,157
3744,164
3745,154
3746,143
3747,164
3748,141
3749,147
3750,178
3751,139
3752,131
3753,137
3754,140
3755,113
3756,153
3757,142
3758,137
3759,162
3760,129
3761,160
3762,150
3763,147
3764,143
3765,163
3766,156
3767,146
3768,169
3769,139
3770,128
3771,140
3772,123
3773,122
3774,171
3775,149
3776,116
3777,152
3778,137
3779,143
3780,155
3781,141
3782,145
3783,161
3784,119
3785,151
3786,144
3787,160
3788,129
3789,158
3790,148
3791,157
3792,155
3793,170
3794,129
3795,174
3796,149
3797,155
3798,171
3799,162
3800,142
3801,159
3802,187
3803,137
3804,133
3805,152
3806,124
3807,169
3808,135
3809,142
3810,158
3811,169
3812,150
3813,171
3814,137
3815,143
3816,184
3817,156
3818,140
3819,145
3820,149
3821,140
3822,153
3823,154
3824,127
3825,154
3826,150
3827,138
3828,165
3829,137
3830,140
3831,141
3832,164
3833,130
3834,153
3835,154
3836,132
3837,155
3838,146
3839,142
3840,171
3841,133
3842,141
3843,157
3844,156
3845,147
3846,184
3847,138
3848,150
3849,163
3850,133
3851,146
3852,153
3853,107
3854,122
3855,175
3856,138
3857,157
3858,158
3859,150
3860,149
3861,150
3862,148
3863,134
3864,149
3865,153
3866,128
3867,139
3868,131
3869,127
3870,150
3871,144
3872,137
3873,141
3874,151
3875,119
3876,146
3877,152
3878,131
3879,166
3880,142
3881,134
3882,158
3883,150
3884,148
3885,147
3886,131
3887,145
3888,165
3889,160
3890,158
3891,157
3892,157
3893,146
3894,167
3895,130
3896,134
3897,151
3898,146
3899,120
3900,177
3901,133
3902,143
3903,152
3904,156
3905,154
3906,138
3907,129
3908,153
3909,135
3910,160
3911,150
3912,172
3913,141
3914,139
3915,154
3916,176
3917,135
3918,165
3919,136
3920,153
3921,169
3922,178
3923,140
3924,177
3925,149
3926,129
3927,147
3928,146
3929,144
3930,163
3931,158
3932,147
3933,148
3934,145
3935,147
3936,155
3937,130
3938,134
3939,160
3940,151
3941,151
3942,145
3943,144
3944,165
3945,196
3946,153
3947,159
3948,152
3949,141
3950,136
3951,149
3952,138
3953,136
3954,137
3955,147
3956,122
3957,137
3958,139
3959,134
3960,174
3961,129
3962,125
3963,163
3964,152
3965,146
3966,133
3967,142
3968,161
3969,189
3970,152
3971,153
3972,166
3973,150
3974,174
3975,159
3976,147
3977,146
3978,176
3979,137
3980,133
3981,157
3982,131
3983,131
3984,144
3985,132
3986,126
3987,164
3988,145
3989,144
3990,161
3991,131
3992,143
3993,186
3994,156
3995,131
3996,165
3997,149
3998,150
3999,141
4000,133
4001,131
4002,153
4003,115
4004,131
4005,151
4006,121
4007,149
4008,146
4009,119
4010,140
4011,157
4012,122
4013,129
4014,137
4015,150
4016,160
4017,134
4018,145
4019,128
4020,140
4021,148
4022,148
4023,129
4024,107
4025,130
4026,137
4027,102
4028,131
4029,120
4030,135
4031,127
4032,150
4033,148
4034,136
4035,139
4036,145
4037,151
4038,128
4039,166
4040,134
4041,160
4042,131
4043,148
4044,169
4045,128
4046,147
4047,151
4048,147
4049,151
4050,151
4051,141
4052,125
4053,148
4054,137
4055,156
4056,117
4057,157
4058,130
4059,139
4060,129
4061,124
4062,137
4063,142
4064,153
4065,163
4066,147
4067,127
4068,146
4069,130
4070,148
4071,154
4072,144
4073,136
4074,148
4075,150
4076,137
4077,131
4078,150
4079,176
4080,149
4081,153
4082,159
4083,151
4084,149
4085,145
4086,157
4087,172
4088,149
4089,127
4090,147
4091,160
4092,154
4093,187
4094,149
4095,143
4096,136
4097,158
4098,146
4099,174
4100,150
4101,116
4102,146
4103,134
4104,131
4105,139
4106,161
4107,125
4108,139
4109,148
4110,125
4111,130
4112,158
4113,129
4114,139
4115,156
4116,131
4117,157
4118,154
4119,158
4120,145
4121,140
4122,119
4123,159
4124,134
4125,122
4126,133
4127,122
4128,153
4129,155
4130,141
4131,124
4132,144
4133,120
4134,134
4135,137
4136,153
4137,142
4138,121
4139,147
4140,143
4141,142
4142,150
4143,129
4144,138
4145,150
4146,130
4147,146
4148,160
4149,148
4150,165
4151,155
4152,142
4153,139
4154,142
4155,135
4156,127
4157,143
4158,113
4159,126
4160,142
4161,133
4162,133
4163,141
4164,137
4165,156
4166,141
4167,122
4168,143
4169,154
4170,143
4171,138
4172,162
4173,129
4174,157
4175,127
4176,144
4177,138
4178,141
4179,132
4180,145
4181,117
4182,130
4183,139
4184,163
4185,152
4186,128
4187,147
4188,155
4189,157
4190,152
4191,148
4192,145
4193,145
4194,140
4195,110
4196,139
4197,145
4198,137
4199,156
4200,142
4201,133
4202,158
4203,142
4204,165
4205,153
4206,147
4207,141
4208,150
4209,162
4210,170
4211,151
4212,164
4213,133
4214,152
4215,118
4216,123
4217,162
4218,135
4219,129
4220,145
4221,126
4222,146
4223,129
4224,143
4225,123
4226,134
4227,129
4228,153
4229,123
4230,122
4231,132
4232,134
4233,143
4234,132
4235,126
4236,129
4237,132
4238,142
4239,121
4240,140
4241,146
4242,121
4243,140
4244,129
4245,132
4246,144
4247,146
4248,139
4249,147
4250,134
4251,134
4252,148
4253,151
4254,107
4255,122
4256,152
4257,101
4258,146
4259,127
4260,130
4261,121
4262,128
4263,120
4264,137
4265,132
4266,128
4267,117
4268,129
4269,133
4270,124
4271,145
4272,146
4273,130
4274,146
4275,122
4276,122
4277,126
4278,122
4279,135
4280,150
4281,137
4282,131
4283,151
4284,147
4285,137
4286,158
4287,118
4288,132
4289,137
4290,143
4291,139
4292,132
4293,147
4294,127
4295,129
4296,122
4297,145
4298,140
4299,131
4300,143
4301,146
4302,146
4303,152
4304,130
4305,116
4306,133
4307,139
4308,106
4309,133
4310,136
4311,118
4312,138
4313,130
4314,124
4315,148
4316,166
4317,133
4318,149
4319,137
4320,122
4321,116
4322,139
4323,111
4324,155
4325,147
4326,127
4327,141
4328,125
4329,135
4330,106
4331,151
4332,124
4333,148
4334,138
4335,121
4336,146
4337,140
4338,127
4339,127
4340,148
4341,122
4342,153
4343,247
4344,131
4345,143
4346,129
4347,127
4348,189
4349,134
4350,111
4351,142
4352,164
4353,131
4354,119
4355,141
4356,161
4357,131
4358,141
4359,104
4360,137
4361,140
4362,153
4363,137
4364,170
4365,153
4366,153
4367,155
4368,128
4369,143
4370,138
4371,153
4372,135
4373,147
4374,145
4375,161
4376,131
4377,149
4378,138
4379,150
4380,138
4381,144
4382,143
4383,150
4384,133
4385,128
4386,121
4387,141
4388,151
4389,119
4390,148
4391,130
4392,135
4393,127
4394,154
4395,144
4396,137
4397,146
4398,131
4399,108
4400,143
4401,135
4402,141
4403,146
4404,122
4405,122
4406,138
4407,125
4408,119
4409,176
4410,128
4411,139
4412,161
4413,126
4414,156
4415,148
4416,114
4417,165
4418,135
4419,141
4420,138
4421,142
4422,118
4423,139
4424,164
4425,140
4426,145
4427,160
4428,125
4429,138
4430,146
4431,105
4432,126
4433,119
4434,111
4435,136
4436,145
4437,158
4438,131
4439,140
4440,146
4441,127
4442,144
4443,134
4444,132
4445,149
4446,134
4447,140
4448,147
4449,129
4450,131
4451,121
4452,147
4453,140
4454,135
4455,123
4456,124
4457,128
4458,133
4459,120
4460,124
4461,138
4462,128
4463,135
4464,145
4465,107
4466,140
4467,120
4468,144
4469,132
4470,142
4471,158
4472,141
4473,144
4474,130
4475,130
4476,151
4477,145
4478,164
4479,115
4480,133
4481,153
4482,160
4483,121
4484,116
4485,136
4486,123
4487,145
4488,144
4489,134
4490,122
4491,158
4492,121
4493,124
4494,145
4495,100
4496,155
4497,129
4498,123
4499,138
4500,123
4501,106
4502,118
4503,161
4504,125
4505,148
4506,128
4507,135
4508,154
4509,135
4510,118
4511,128
4512,145
4513,125
4514,139
4515,139
4516,125
4517,161
4518,135
4519,133
4520,127
4521,148
4522,140
4523,122
4524,133
4525,141
4526,145
4527,137
4528,122
4529,149
4530,122
4531,152
4532,156
4533,142
4534,172
4535,157
4536,141
4537,162
4538,130
4539,119
4540,125
4541,139
4542,185
4543,114
4544,146
4545,123
4546,137
4547,111
4548,125
4549,121
4550,127
4551,138
4552,115
4553,153
4554,140
4555,118
4556,123
4557,139
4558,127
4559,132
4560,113
4561,116
4562,141
4563,161
4564,129
4565,138
4566,133
4567,125
4568,154
4569,132
4570,156
4571,151
4572,149
4573,143
4574,107
4575,104
4576,99
4577,132
4578,148
4579,130
4580,154
4581,130
4582,166
4583,143
4584,150
4585,118
4586,145
4587,139
4588,154
4589,164
4590,145
4591,123
4592,124
4593,146
4594,122
4595,141
4596,145
4597,139
4598,145
4599,133
4600,136
4601,181
4602,125
4603,125
4604,136
4605,128
4606,153
4607,145
4608,125
4609,107
4610,127
4611,156
4612,135
4613,139
4614,128
4615,193
4616,144
4617,139
4618,140
4619,143
4620,117
4621,154
4622,154
4623,153
4624,135
4625,154
4626,124
4627,119
4628,130
4629,151
4630,135
4631,131
4632,128
4633,130
4634,156
4635,111
4636,114
4637,136
4638,118
4639,117
4640,124
4641,122
4642,124
4643,122
4644,135
4645,129
4646,120
4647,145
4648,141
4649,149
4650,133
4651,122
4652,148
4653,143
4654,148
4655,138
4656,162
4657,131
4658,130
4659,237
4660,110
4661,149
4662,116
4663,122
4664,149
4665,141
4666,150
4667,136
4668,120
4669,119
4670,161
4671,152
4672,130
4673,129
4674,131
4675,143
4676,145
4677,166
4678,142
4679,143
4680,148
4681,133
4682,139
4683,126
4684,126
4685,128
4686,145
4687,121
4688,152
4689,130
4690,140
4691,124
4692,133
4693,128
4694,162
4695,121
4696,140
4697,118
4698,120
4699,131
4700,135
4701,143
4702,125
4703,149
4704,129
4705,123
4706,142
4707,121
4708,122
4709,148
4710,134
4711,139
4712,149
4713,117
4714,125
4715,168
4716,120
4717,118
4718,131
4719,128
4720,136
4721,119
4722,128
4723,110
4724,126
4725,113
4726,165
4727,127
4728,118
4729,117
4730,128
4731,130
4732,116
4733,141
4734,150
4735,126
4736,135
4737,130
4738,124
4739,159
4740,145
4741,119
4742,148
4743,157
4744,141
4745,145
4746,130
4747,120
4748,131
4749,134
4750,113
4751,147
4752,124
4753,111
4754,150
4755,133
4756,128
4757,138
4758,142
4759,127
4760,121
4761,120
4762,123
4763,139
4764,124
4765,104
4766,115
4767,138
4768,123
4769,136
4770,138
4771,130
4772,139
4773,146
4774,122
4775,162
4776,125
4777,148
4778,143
4779,140
4780,133
4781,138
4782,142
4783,129
4784,133
4785,144
4786,134
4787,155
4788,126
4789,125
4790,137
4791,156
4792,111
4793,125
4794,145
4795,122
4796,132
4797,126
4798,91
4799,140
4800,127
4801,137
4802,117
4803,155
4804,124
4805,137
4806,129
4807,137
4808,143
4809,135
4810,116
4811,152
4812,124
4813,139
4814,136
4815,131
4816,131
4817,130
4818,115
4819,140
4820,126
4821,140
4822,132
4823,130
4824,132
4825,119
4826,121
4827,149
4828,134
4829,168
4830,133
4831,128
4832,119
4833,132
4834,134
4835,151
4836,139
4837,95
4838,118
4839,153
4840,120
4841,147
4842,138
4843,126
4844,146
4845,115
4846,123
4847,130
4848,137
4849,118
4850,130
4851,138
4852,97
4853,119
4854,147
4855,106
4856,121
4857,112
4858,140
4859,124
4860,150
4861,153
4862,149
4863,140
4864,136
4865,124
4866,146
4867,114
4868,142
4869,132
4870,155
4871,139
4872,133
4873,129
4874,136
4875,161
4876,138
4877,134
4878,143
4879,144
4880,130
4881,126
4882,123
4883,139
4884,131
4885,134
4886,146
4887,149
4888,112
4889,136
4890,151
4891,137
4892,136
4893,163
4894,121
4895,149
4896,132
4897,138
4898,136
4899,131
4900,108
4901,156
4902,143
4903,146
4904,142
4905,123
4906,131
4907,155
4908,162
4909,114
4910,163
4911,117
4912,119
4913,139
4914,133
4915,130
4916,128
4917,140
4918,120
4919,110
4920,170
4921,134
4922,126
4923,151
4924,138
4925,138
4926,148
4927,120
4928,119
4929,112
4930,109
4931,117
4932,139
4933,122
4934,125
4935,138
4936,138
4937,149
4938,169
4939,132
4940,130
4941,137
4942,115
4943,140
4944,128
4945,96
4946,120
4947,141
4948,136
4949,135
4950,134
4951,120
4952,123
4953,126
4954,140
4955,136
4956,128
4957,123
4958,146
4959,128
4960,141
4961,146
4962,128
4963,109
4964,133
4965,139
4966,124
4967,141
4968,136
4969,123
4970,150
4971,147
4972,135
4973,125
4974,139
4975,120
4976,143
4977,148
4978,143
4979,144
4980,152
4981,142
4982,168
4983,135
4984,115
4985,137
4986,136
4987,120
4988,129
4989,146
4990,140
4991,127
4992,153
4993,143
4994,129
4995,118
4996,122
4997,122
4998,113
4999,115
5000,95
5001,7
5002,7
5003,3
5004,5
5005,5
5006,3
5007,10
5008,4
5009,4
5010,5
5011,4
5012,1
5013,4
5014,6
5015,6
5016,3
5017,4
5018,5
5019,0
5020,2
5021,0
5022,0
5023,5
5024,5
5025,6
5026,11
5027,6
5028,11
5029,2
5030,9
5031,4
5032,7
5033,11
5034,4
5035,6
5036,14
5037,6
5038,6
5039,10
5040,10
5041,12
5042,9
5043,8
5044,7
5045,2
5046,8
5047,3
5048,4
5049,6
5050,6
5051,3
5052,4
5053,5
5054,3
5055,4
5056,10
5057,5
5058,2
5059,7
5060,2
5061,59
5062,13
5063,11
5064,7
5065,7
5066,11
5067,6
5068,8
5069,9
5070,2
5071,5
5072,6
5073,11
5074,7
5075,9
5076,4
5077,8
5078,8
5079,2
5080,2
5081,13
5082,10
5083,10
5084,8
5085,4
5086,12
5087,7
5088,9
5089,2
5090,15
5091,10
5092,13
5093,5
5094,5
5095,9
5096,4
5097,10
5098,12
5099,10
5100,3
5101,12
5102,5
5103,8
5104,4
5105,9
5106,2
5107,7
5108,11
5109,7
5110,6
5111,4
5112,5
5113,12
5114,6
5115,3
5116,6
5117,12
5118,9
5119,12
5120,3
5121,3
5122,7
5123,13
5124,3
5125,12
5126,6
5127,1
5128,7
5129,4
5130,5
5131,8
5132,4
5133,5
5134,5
5135,9
5136,3
5137,4
5138,1
5139,2
5140,5
5141,6
5142,5
5143,5
5144,2
5145,4
5146,3
5147,3
5148,2
5149,4
5150,2
5151,8
5152,3
5153,2
5154,4
5155,0
5156,4
5157,5
5158,3
5159,5
5160,4
5161,5
5162,5
5163,3
5164,4
5165,2
5166,2
5167,11
5168,2
5169,0
5170,3
5171,5
5172,5
5173,5
5174,6
5175,8
5176,6
5177,3
5178,4
5179,9
5180,6
5181,9
5182,16
5183,8
5184,10
5185,10
5186,8
5187,16
5188,12
5189,0
5190,9
5191,6
5192,5
5193,7
5194,6
5195,2
5196,10
5197,3
5198,5
5199,6
5200,2
5201,8
5202,6
5203,2
5204,14
5205,11
5206,8
5207,3
5208,6
5209,10
5210,8
5211,9
5212,8
5213,4
5214,6
5215,8
5216,6
5217,6
5218,7
5219,5
5220,11
5221,14
5222,12
5223,10
5224,6
5225,2
5226,6
5227,3
5228,9
5229,6
5230,10
5231,5
5232,12
5233,5
5234,2
5235,6
5236,7
5237,3
5238,4
5239,5
5240,6
5241,3
5242,2
5243,6
5244,4
5245,6
5246,2
5247,10
5248,9
5249,4
5250,9
5251,4
5252,4
5253,6
5254,7
5255,2
5256,8
5257,7
5258,4
5259,10
5260,4
5261,4
5262,3
5263,10
5264,2
5265,1
5266,6
5267,1
5268,9
5269,6
5270,7
5271,5
5272,5
5273,5
5274,2
5275,6
5276,2
5277,5
5278,6
5279,6
5280,9
5281,0
5282,1
5283,4
5284,5
5285,0
5286,4
5287,6
5288,2
5289,6
5290,4
5291,3
5292,3
5293,10
5294,8
5295,3
5296,9
5297,4
5298,6
5299,3
5300,3
5301,4
5302,7
5303,5
5304,9
5305,2
5306,3
5307,8
5308,2
5309,3
5310,6
5311,1
5312,4
5313,0
5314,1
5315,4
5316,7
5317,1
5318,9
5319,4
5320,3
5321,2
5322,10
5323,0
5324,6
5325,10
5326,4
5327,4
5328,8
5329,4
5330,4
5331,11
5332,5
5333,4
5334,4
5335,7
5336,5
5337,3
5338,6
5339,0
5340,4
5341,5
5342,2
5343,6
5344,11
5345,0
5346,8
5347,2
5348,2
5349,7
5350,2
5351,1
5352,8
5353,3
5354,5
5355,3
5356,1
5357,5
5358,5
5359,3
5360,4
5361,7
5362,2
5363,2
5364,5
5365,6
5366,7
5367,3
5368,6
5369,6
5370,5
5371,6
5372,3
5373,9
5374,8
5375,4
5376,8
5377,7
5378,6
5379,12
5380,11
5381,2
5382,12
5383,7
5384,10
5385,8
5386,4
5387,10
5388,4
5389,1
5390,0
5391,2
5392,8
5393,6
5394,17
5395,5
5396,2
5397,9
5398,6
5399,1
5400,11
5401,10
5402,5
5403,2
5404,3
5405,0
5406,6
5407,7
5408,4
5409,2
5410,7
5411,3
5412,5
5413,3
5414,4
5415,2
5416,5
5417,3
5418,19
5419,5
5420,4
5421,6
5422,8
5423,2
5424,5
5425,3
5426,4
5427,3
5428,7
5429,5
5430,4
5431,4
5432,6
